date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-09-05,6.14,6.15,6.04,6.02,151860.95,-0.12,-1.95,6.134,6.147,6.226,187286.63,216622.65,215773.25
2018-09-04,6.07,6.19,6.16,6.02,165540.14,0.1,1.65,6.178,6.165,6.249,201492.98,217861.61,226020.85
2018-09-03,6.14,6.2,6.06,6.02,201560.41,-0.07,-1.14,6.2,6.177,6.266,242820.47,225137.52,231330.68
2018-08-31,6.26,6.28,6.13,6.08,217230.2,-0.15,-2.39,6.212,6.203,6.279,252435.39,225558.21,232237.81
2018-08-30,6.24,6.33,6.28,6.21,200241.44,0.02,0.32,6.192,6.204,6.288,240998.86,221154.72,238584.63
2018-08-29,6.24,6.36,6.26,6.19,222892.72,-0.01,-0.16,6.16,6.191,6.289,245958.67,217596.24,249303.83
2018-08-28,6.13,6.31,6.27,6.12,372177.59,0.15,2.45,6.152,6.179,6.294,234230.25,217072.45,263601.75
2018-08-27,6.02,6.13,6.12,6.01,249635.02,0.09,1.49,6.154,6.191,6.314,207454.56,200760.08,253619.69
2018-08-24,6.08,6.11,6.03,6.01,160047.55,-0.09,-1.47,6.194,6.229,6.342,198681.03,202826.66,259592.41
2018-08-23,6.2,6.24,6.12,6.01,225040.48,-0.1,-1.61,6.216,6.265,6.376,201310.58,208472.11,273546.84
2018-08-22,6.27,6.33,6.22,6.21,164250.59,-0.06,-0.95,6.222,6.305,6.39,189233.81,214923.85,271601.61
2018-08-21,6.31,6.36,6.28,6.26,238299.16,-0.04,-0.63,6.206,6.333,6.404,199914.65,234180.08,282515.59
2018-08-20,6.17,6.32,6.32,6.12,205767.36,0.18,2.93,6.228,6.354,6.41,194065.61,237523.84,292951.49
2018-08-17,6.23,6.25,6.14,6.1,173195.31,-0.01,-0.16,6.264,6.355,6.404,206972.3,238917.4,293358.72
2018-08-16,6.04,6.23,6.15,6.02,164656.64,0.01,0.16,6.314,6.371,6.401,215633.63,256014.54,295938.62
2018-08-15,6.41,6.43,6.14,6.14,217654.77,-0.25,-3.91,6.388,6.387,6.393,240613.89,281011.42,307888.57
2018-08-14,6.48,6.49,6.39,6.36,209053.95,-0.11,-1.69,6.46,6.408,6.375,268445.52,310131.05,309132.51
2018-08-13,6.31,6.51,6.5,6.19,270300.81,0.11,1.72,6.48,6.436,6.341,280982.06,306479.3,306313.6
2018-08-10,6.48,6.54,6.39,6.37,216502.0,-0.13,-1.99,6.446,6.454,6.304,270862.5,316358.15,306463.91
2018-08-09,6.44,6.64,6.52,6.32,289557.91,0.02,0.31,6.428,6.486,6.269,296395.45,338621.58,311392.83
2018-08-08,6.44,6.61,6.5,6.41,356812.91,0.01,0.15,6.386,6.474,6.223,321408.96,328279.38,306096.97
2018-08-07,6.38,6.51,6.49,6.22,271736.69,0.16,2.53,6.356,6.475,6.171,351816.58,330851.1,296412.11
2018-08-06,6.33,6.42,6.33,6.23,219703.0,0.03,0.48,6.392,6.465,6.124,331976.54,348379.14,293646.4
2018-08-03,6.35,6.43,6.3,6.21,344166.75,-0.01,-0.16,6.462,6.453,6.081,361853.8,347800.04,292833.93
