date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20
2018-07-06,3.29,3.33,3.31,3.22,39990.37,0.03,0.92,3.362,3.371,3.551,52316.96,46024.16,49726.57
2018-07-05,3.37,3.39,3.28,3.28,38909.0,-0.09,-2.67,3.378,3.377,3.588,53725.89,46232.15,49549.16
2018-07-04,3.42,3.42,3.37,3.36,33978.0,-0.06,-1.75,3.388,3.382,3.629,55225.29,48966.05,49107.56
2018-07-03,3.4,3.43,3.43,3.35,59163.01,0.01,0.29,3.39,3.39,3.666,56106.29,51484.9,49932.03
2018-07-02,3.41,3.57,3.42,3.37,89544.44,0.02,0.59,3.386,3.391,3.698,50475.44,55796.04,48310.92
2018-06-29,3.34,3.41,3.39,3.31,47035.01,0.06,1.8,3.38,3.432,3.729,39731.35,52720.69,45477.64
2018-06-28,3.34,3.39,3.33,3.32,46406.0,-0.05,-1.48,3.376,3.486,3.764,38738.41,52176.49,45017.12
2018-06-27,3.41,3.43,3.38,3.33,38383.01,-0.03,-0.88,3.376,3.55,3.799,42706.81,52280.49,47031.02
2018-06-26,3.35,3.41,3.41,3.33,31008.74,0.02,0.59,3.39,3.612,3.84,46863.51,52331.77,47591.8
2018-06-25,3.41,3.43,3.39,3.39,35824.0,0.01,0.3,3.396,3.668,3.878,61116.63,53184.59,47795.96
2018-06-22,3.32,3.39,3.37,3.25,42070.3,0.04,1.2,3.484,3.73,3.918,65710.03,53428.99,48933.01
2018-06-21,3.46,3.47,3.33,3.32,66248.0,-0.13,-3.76,3.596,3.798,3.963,65614.57,52866.16,49264.12
2018-06-20,3.39,3.47,3.45,3.37,59166.53,0.01,0.29,3.724,3.875,4.009,61854.17,49249.06,49129.19
2018-06-19,3.77,3.77,3.44,3.44,102274.34,-0.38,-9.95,3.834,3.942,4.054,57800.02,48379.16,51047.44
2018-06-15,3.93,3.95,3.83,3.74,58790.99,-0.1,-2.54,3.94,4.005,4.098,45252.55,40825.79,51525.45
2018-06-14,3.93,3.98,3.93,3.92,41593.0,-0.04,-1.01,3.976,4.026,4.119,41147.95,38234.59,51635.14
2018-06-13,4.01,4.05,3.97,3.96,47446.01,-0.03,-0.75,4.0,4.041,4.133,40117.75,37857.75,52014.74
2018-06-12,3.99,4.01,4.0,3.93,38895.74,0.02,0.5,4.026,4.048,4.146,36643.95,41781.54,52491.69
2018-06-11,4.03,4.03,3.97,3.97,39537.0,-0.05,-1.24,4.05,4.067,4.158,38958.3,42851.84,54755.27
2018-06-08,4.05,4.07,4.01,4.0,38268.0,-0.04,-0.99,4.07,4.087,4.171,36399.04,42407.34,56377.37
2018-06-07,4.11,4.11,4.05,4.04,36442.0,-0.05,-1.22,4.076,4.106,4.183,35321.24,44437.04,62369.97
2018-06-06,4.12,4.13,4.1,4.08,30077.0,-0.02,-0.48,4.082,4.127,4.202,35597.76,45662.08,69306.78
